age;gender;height_cm;weight_kg;body fat_%;diastolic;systolic;gripForce;sit and bend forward_cm;sit-ups counts;broad jump_cm;class
22.0;M;176.4;60.1;12.1;70.0;120.0;38.0;20.6;44.0;251.0;C
25.0;M;178.6;74.0;12.8;93.0;157.0;53.2;18.7;62.0;265.0;A
35.0;F;158.1;65.26;38.8;92.0;141.0;29.2;21.0;36.0;146.0;A
28.0;M;172.6;78.1;20.7;78.0;137.0;55.7;8.9;65.0;256.0;C
27.0;F;160.2;61.3;26.9;84.0;136.0;33.9;19.7;55.0;180.0;A
24.0;F;171.8;53.9;20.1;68.0;104.0;32.1;23.3;50.0;162.0;C
21.0;M;163.3;49.2;13.9;66.0;107.0;29.3;5.0;32.0;235.0;D
54.0;M;165.0;60.9;15.0;88.0;150.0;41.2;18.9;34.0;189.0;B
32.0;M;170.2;69.5;26.1;79.0;120.0;25.0;-10.0;42.0;190.0;D
53.0;F;154.4;52.1;31.6;78.0;129.0;25.6;17.2;21.0;117.0;B
41.0;M;162.9;62.1;22.0;78.0;132.0;41.3;13.2;38.0;219.0;B
58.0;F;154.1;60.2;37.4;80.0;158.0;29.1;21.5;8.0;115.0;D
27.0;F;166.1;52.6;20.8;72.0;132.0;25.5;27.5;36.0;188.0;B
55.0;M;173.7;75.7;18.6;82.0;134.0;41.8;7.6;48.0;175.0;C
37.0;M;177.7;71.6;11.4;78.0;120.0;49.7;25.1;58.0;231.0;B
21.0;M;171.4;84.3;24.5;86.0;130.0;41.8;12.1;52.0;223.0;C
22.0;F;161.6;61.3;19.2;75.0;133.0;37.9;24.2;40.0;190.0;A
38.0;F;158.8;50.8;34.7;75.0;120.0;20.4;21.7;16.0;156.0;D
44.0;M;172.3;70.1;24.5;86.0;132.0;35.7;-5.5;33.0;197.0;D
51.0;M;171.5;62.2;15.9;87.0;149.0;47.1;5.0;49.0;207.0;C
41.0;F;160.7;60.8;32.3;66.0;108.0;26.6;23.0;38.0;157.0;A
62.0;M;171.9;64.3;17.3;76.0;128.0;40.4;26.6;31.0;164.0;B
27.0;M;175.1;68.7;17.2;72.0;130.0;41.9;13.4;52.0;241.0;B
27.0;M;180.6;77.46;7.6;54.0;114.0;55.9;15.6;61.0;252.0;A
21.0;M;169.0;81.2;28.0;73.0;125.0;29.1;3.2;50.0;243.0;D
44.0;M;164.3;36.5;19.3;74.0;127.0;45.7;16.9;52.0;224.0;A
60.0;F;165.3;68.6;32.1;75.0;104.0;24.6;22.6;17.0;110.0;A
34.0;M;168.5;87.1;29.4;85.0;148.0;53.2;19.0;40.0;176.0;D
43.0;M;182.5;66.2;11.0;74.0;126.0;39.7;5.0;39.0;194.0;C
21.0;M;176.9;60.7;21.9;79.0;118.0;33.5;7.3;47.0;233.0;C
35.0;F;157.5;51.0;28.2;67.0;113.0;20.3;11.7;21.0;119.0;C
37.0;M;170.0;73.1;14.9;79.0;144.0;55.1;14.8;66.0;249.0;A
59.0;M;168.1;71.1;17.2;94.0;158.0;42.5;17.6;47.0;187.0;A
24.0;M;166.5;66.3;22.7;80.0;134.0;42.0;15.3;42.0;203.0;C
29.0;M;174.7;79.0;19.0;75.0;140.0;45.7;17.2;74.0;241.0;A
40.0;M;179.4;119.6;32.6;87.0;146.0;50.0;-2.6;37.0;164.0;D
22.0;M;175.1;75.3;29.4;79.0;133.0;36.2;-0.3;24.0;202.0;D
37.0;F;155.9;53.5;31.2;67.0;114.0;22.6;-16.5;25.0;115.0;D
60.0;M;174.5;71.2;16.6;72.0;129.0;34.1;2.0;32.0;135.0;D
25.0;M;175.3;82.1;17.5;75.0;136.0;51.0;18.2;47.0;211.0;B
33.0;M;168.9;69.9;20.3;65.0;100.0;39.1;-10.7;40.0;233.0;D
64.0;M;157.5;61.4;35.2;92.0;148.0;34.8;-3.4;10.0;160.0;D
37.0;M;178.2;70.0;15.8;94.0;157.0;36.2;19.1;45.0;219.0;A
32.0;F;171.0;67.8;28.3;79.0;107.0;33.4;23.4;44.0;152.0;B
24.0;M;176.9;76.0;11.7;76.0;119.0;52.3;27.5;68.0;250.0;A
24.0;F;161.7;61.5;27.5;77.0;117.0;30.6;24.9;37.0;190.0;B
21.0;M;184.9;72.4;18.2;88.0;137.0;34.9;17.7;43.0;250.0;C
22.0;F;165.0;63.86;35.3;76.0;129.0;29.4;23.0;40.0;161.0;B
26.0;M;178.0;70.5;11.9;80.0;120.0;57.5;26.2;65.0;250.0;A
60.0;F;158.9;59.4;32.9;64.0;101.0;24.0;16.0;17.0;120.0;B
22.0;M;174.3;66.9;15.1;69.0;133.0;40.6;7.6;51.0;238.0;C
28.0;M;175.2;72.8;21.3;92.0;132.0;38.2;9.5;55.0;223.0;C
26.0;M;170.5;86.7;33.1;65.0;114.0;31.6;14.8;42.0;175.0;D
33.0;M;174.2;72.8;13.2;83.0;124.0;53.1;17.0;62.0;253.0;A
21.0;M;175.4;72.4;24.5;92.0;140.0;43.8;12.0;47.0;169.0;C
21.0;M;172.6;50.2;13.0;64.0;115.0;38.1;6.0;35.0;200.0;D
42.0;M;176.9;69.5;20.0;77.0;123.0;37.3;13.0;41.0;188.0;C
23.0;F;161.7;56.7;25.8;65.0;123.0;27.5;19.4;24.0;172.0;C
29.0;F;167.9;65.2;22.5;60.0;121.0;34.2;25.4;29.0;204.0;B
35.0;M;183.1;70.8;12.0;91.0;156.0;45.7;16.7;44.0;235.0;B
27.0;M;168.3;66.5;13.9;59.0;115.0;47.9;11.8;70.0;231.0;B
47.0;M;176.0;71.6;16.1;75.0;117.0;44.1;15.4;42.0;212.0;A
62.0;F;158.7;53.1;25.5;74.0;120.0;24.3;17.4;19.0;133.0;B
63.0;M;166.9;56.3;24.6;101.0;195.0;35.5;15.8;23.0;161.0;C
25.0;M;179.1;87.3;30.3;96.0;145.0;53.0;15.1;54.0;226.0;A
27.0;F;172.4;63.9;18.0;79.0;141.0;30.0;25.3;51.0;181.0;A
36.0;M;171.0;69.4;9.2;57.0;111.0;52.2;17.0;54.0;238.0;A
21.0;F;167.1;62.3;30.3;81.0;140.0;25.2;21.1;38.0;146.0;B
59.0;F;153.8;54.0;27.3;78.0;126.0;17.3;7.0;30.0;127.0;D
37.0;M;180.1;76.4;19.4;75.0;134.0;47.0;14.5;42.0;224.0;B
28.0;F;159.1;58.4;29.5;74.0;116.0;26.0;17.2;31.0;167.0;D
43.0;M;170.0;69.3;16.9;77.0;123.0;43.0;19.0;30.0;205.0;D
28.0;M;175.3;85.2;21.0;76.0;129.0;47.9;7.6;60.0;240.0;C
61.0;M;171.7;71.4;25.9;91.0;154.0;43.7;13.9;24.0;174.0;C
22.0;F;162.4;67.8;28.6;76.0;121.0;26.0;27.3;50.0;186.0;B
43.0;M;168.0;60.7;18.2;88.0;158.0;34.1;16.6;55.0;222.0;C
58.0;F;159.5;67.32;36.0;87.0;145.0;26.4;21.4;22.0;150.0;A
22.0;M;181.4;77.4;11.2;94.0;127.0;50.0;21.6;58.0;244.0;A
31.0;F;163.8;53.1;30.5;74.0;111.0;22.9;16.3;26.0;143.0;C
44.0;M;177.5;84.2;28.0;91.0;150.0;36.2;9.6;38.0;185.0;D
23.0;F;166.1;62.6;25.0;75.0;117.0;30.7;24.4;50.0;180.0;A
21.0;M;173.8;63.1;8.2;86.0;134.0;43.5;18.3;63.0;273.0;A
62.0;F;151.3;48.4;24.3;87.0;153.0;23.1;24.4;19.0;146.0;A
24.0;F;153.8;59.4;29.9;71.0;111.0;28.4;25.9;46.0;187.0;A
29.0;M;175.0;73.6;15.8;75.0;143.0;51.5;14.9;39.0;246.0;C
46.0;M;173.0;72.6;22.8;65.0;126.0;46.6;14.9;33.0;210.0;C
21.0;F;161.6;59.1;32.7;67.0;108.0;24.1;21.4;35.0;183.0;B
39.0;M;178.1;67.3;20.9;79.0;131.0;47.6;23.1;34.0;196.0;C
43.0;F;165.6;60.4;27.1;80.0;124.0;28.7;21.4;29.0;166.0;B
22.0;M;179.7;67.98;14.8;91.0;132.0;43.9;17.6;50.0;240.0;B
39.0;M;180.8;85.9;23.4;94.0;142.0;51.4;21.1;50.0;221.0;C
25.0;M;167.6;59.6;19.0;57.0;115.0;50.2;17.7;38.0;218.0;C
26.0;M;177.1;77.9;18.4;93.0;152.0;43.0;-5.1;42.0;239.0;D
30.0;M;173.3;59.0;10.4;90.0;142.0;44.2;13.9;51.0;242.0;B
56.0;F;152.4;50.5;31.1;89.0;158.0;24.0;14.1;10.0;119.0;C
23.0;M;175.0;93.5;35.7;85.0;136.0;46.4;9.9;34.0;180.0;D
47.0;M;174.9;76.3;23.2;95.0;133.0;42.7;11.9;31.0;211.0;C
53.0;M;169.7;73.9;32.7;89.0;130.0;36.0;-2.0;15.0;165.0;D
32.0;M;177.2;85.28;16.8;87.0;136.0;53.5;15.0;54.0;222.0;B
48.0;F;161.4;51.9;19.0;82.0;130.0;23.9;26.2;22.0;163.0;B
52.0;F;155.9;48.7;27.7;82.0;114.0;15.9;24.4;14.0;132.0;D
25.0;F;169.6;58.3;29.0;66.0;105.0;29.4;22.7;33.0;167.0;A
52.0;F;164.1;63.1;30.9;68.0;110.0;19.8;1.6;13.0;144.0;D
48.0;M;164.4;82.4;34.8;89.0;131.0;36.8;4.0;26.0;198.0;D
56.0;M;163.5;70.3;29.7;98.0;156.0;42.0;19.5;30.0;190.0;B
22.0;M;172.6;66.5;11.9;69.0;127.0;31.4;10.5;48.0;203.0;C
56.0;F;149.8;55.3;38.4;77.0;115.0;14.5;-7.8;14.0;110.0;D
35.0;F;169.9;73.7;33.9;85.0;143.0;34.4;16.8;32.0;165.0;B
31.0;M;181.0;74.9;16.8;68.0;127.0;49.3;16.2;48.0;192.0;B
25.0;M;181.2;70.1;23.8;63.0;125.0;41.7;13.4;40.0;220.0;D
39.0;M;170.7;108.8;35.3;68.0;123.0;50.8;12.8;35.0;199.0;D
25.0;M;174.8;67.5;13.3;61.0;119.0;36.6;20.5;53.0;217.0;B
21.0;M;163.0;61.7;20.0;65.0;114.0;37.0;22.5;49.0;220.0;B
49.0;M;166.5;61.4;19.9;84.0;122.0;35.7;8.5;51.0;194.0;C
44.0;F;166.5;58.5;24.0;70.0;130.0;30.0;22.7;37.0;155.0;B
24.0;F;166.9;56.1;32.7;70.0;101.0;23.5;-6.2;22.0;156.0;D
47.0;F;156.1;63.4;29.5;79.0;121.0;28.9;21.6;44.0;171.0;A
21.0;M;178.8;78.9;18.0;63.0;130.0;41.2;11.9;58.0;222.0;B
29.0;M;176.0;77.6;19.5;63.0;103.0;38.3;5.6;53.0;236.0;C
21.0;F;155.4;66.1;38.5;77.0;129.0;21.2;16.3;55.0;135.0;D
23.0;M;170.8;60.3;11.5;88.0;129.0;38.9;20.1;45.0;232.0;D
22.0;M;168.8;60.7;16.0;82.0;117.0;30.4;9.7;47.0;226.0;C
28.0;M;176.4;86.0;9.3;83.0;140.0;46.6;23.4;62.0;239.0;A
57.0;M;159.0;62.7;28.4;92.0;145.0;37.4;8.5;21.0;175.0;D
26.0;F;169.6;59.4;22.4;82.0;141.0;26.6;21.6;43.0;171.0;A
39.0;M;174.2;77.1;18.3;93.0;146.0;44.6;11.2;33.0;218.0;C
25.0;F;159.9;45.7;24.1;66.0;107.0;26.2;23.0;50.0;178.0;A
21.0;M;173.3;61.7;16.4;73.0;143.0;31.2;6.4;53.0;203.0;C
51.0;F;163.3;51.34;30.5;75.0;133.0;22.1;22.9;24.0;139.0;A
51.0;F;161.0;66.0;30.4;94.0;147.0;23.3;14.0;22.0;165.0;D
57.0;F;148.0;54.0;33.6;78.0;135.0;27.4;18.8;16.0;137.0;C
42.0;M;169.8;78.6;17.2;60.0;104.0;43.4;19.4;54.0;228.0;C
31.0;M;171.2;64.1;21.9;85.0;142.0;44.6;4.9;55.0;223.0;D
61.0;M;171.6;79.1;31.5;71.0;129.0;33.2;10.0;26.0;175.0;D
26.0;M;179.7;78.2;16.2;76.0;116.0;45.8;17.8;53.0;252.0;A
26.0;M;174.2;64.5;12.5;74.0;138.0;42.0;10.6;51.0;203.0;B
54.0;M;172.0;69.2;18.9;93.0;143.0;36.7;19.5;43.0;183.0;C
43.0;M;175.1;74.4;18.8;85.0;127.0;41.2;10.2;42.0;224.0;B
24.0;F;171.4;57.5;24.9;97.0;140.0;24.7;8.6;22.0;160.0;D
58.0;M;165.0;61.6;19.0;78.0;121.0;37.6;17.0;38.0;173.0;B
39.0;F;163.7;59.6;33.3;85.0;132.0;24.0;13.7;24.0;142.0;C
25.0;F;162.8;57.9;33.6;69.0;148.0;25.0;20.1;44.0;177.0;A
32.0;M;171.5;73.2;17.4;72.0;134.0;38.7;28.3;53.0;252.0;A
29.0;F;158.5;51.3;25.0;73.0;118.0;25.3;26.5;43.0;157.0;A
37.0;F;155.3;48.3;26.5;97.0;147.0;23.4;23.3;33.0;146.0;A
21.0;F;160.6;57.2;24.0;56.0;107.0;30.4;30.0;45.0;185.0;A
34.0;M;160.0;61.3;25.6;81.0;141.0;35.1;13.0;26.0;200.0;D
21.0;M;178.5;73.2;17.1;66.0;112.0;42.5;0.2;62.0;198.0;D
23.0;M;170.3;76.92;23.0;98.0;151.0;43.8;9.5;55.0;236.0;C
47.0;F;163.7;56.8;30.0;82.0;137.0;30.0;27.5;50.0;194.0;A
38.0;M;175.4;76.9;22.1;94.0;139.0;41.4;15.9;52.0;220.0;C
21.0;M;171.1;83.0;25.8;96.0;146.0;42.5;7.3;48.0;227.0;D
61.0;F;151.1;47.8;29.9;65.0;109.0;18.0;2.8;2.0;120.0;D
26.0;M;168.8;74.8;24.5;80.0;120.0;37.6;7.2;50.0;192.0;C
51.0;F;157.0;47.8;27.4;72.0;117.0;21.0;2.9;34.0;139.0;D
29.0;M;175.9;66.1;21.1;81.0;121.0;32.0;1.0;28.0;181.0;D
29.0;M;175.0;83.8;17.2;77.0;122.0;57.6;14.7;78.0;254.0;D
22.0;M;175.7;69.1;8.6;72.0;130.0;46.4;18.9;44.0;252.0;C
43.0;M;180.2;77.6;16.5;72.0;118.0;51.9;8.1;30.0;190.0;D
54.0;M;171.8;65.6;19.7;97.0;131.0;35.4;14.8;32.0;189.0;C
36.0;M;177.8;89.7;21.4;96.0;150.0;53.9;22.1;53.0;228.0;B
39.0;M;181.9;95.0;16.9;85.0;141.0;49.2;24.9;62.0;228.0;B
37.0;M;175.2;73.5;24.2;86.0;140.0;46.1;-3.9;39.0;220.0;D
34.0;M;172.2;93.4;30.9;94.0;143.0;54.8;17.0;46.0;222.0;B
36.0;M;170.7;71.6;24.5;86.0;128.0;32.2;13.7;45.0;193.0;C
25.0;M;168.7;76.2;27.7;78.0;120.0;38.0;3.7;39.0;192.0;D
23.0;F;166.3;53.9;28.1;60.0;117.0;21.8;-2.7;34.0;111.0;D
44.0;F;156.9;53.9;24.6;79.0;130.0;30.4;24.3;37.0;141.0;C
53.0;M;177.3;88.48;35.6;76.0;130.0;36.3;6.4;18.0;183.0;D
30.0;F;163.6;56.3;13.9;75.0;116.0;28.0;21.1;40.0;185.0;A
22.0;M;172.8;65.4;15.0;77.0;117.0;45.1;21.2;42.0;222.0;C
55.0;F;158.4;58.1;33.1;64.0;118.0;26.4;21.2;17.0;138.0;B
61.0;F;145.5;47.4;29.4;96.0;159.0;23.1;17.2;18.0;149.0;C
35.0;M;167.7;68.8;14.8;82.0;125.0;50.5;22.7;62.0;256.0;A
50.0;F;160.2;49.1;27.8;64.0;110.0;25.7;18.8;25.0;136.0;D
49.0;F;157.6;46.9;22.8;55.0;101.0;24.1;20.0;41.0;155.0;A
30.0;M;160.4;63.42;19.2;87.0;144.0;36.5;12.6;56.0;226.0;B
55.0;F;151.0;51.4;32.5;83.0;138.0;20.7;18.5;14.0;119.0;C
58.0;F;163.8;64.2;31.9;91.0;121.0;27.2;22.1;23.0;109.0;C
25.0;F;163.9;56.5;26.0;60.0;110.0;26.6;29.8;34.0;170.0;A
22.0;F;164.4;52.4;29.1;80.0;125.0;24.2;21.7;35.0;148.0;B
60.0;M;176.5;69.5;16.5;77.0;123.0;41.9;11.8;33.0;182.0;A
28.0;M;175.1;69.6;24.0;85.0;128.0;41.7;16.3;38.0;210.0;C
46.0;F;158.3;57.6;31.2;75.0;155.0;34.0;24.1;19.0;161.0;C
27.0;F;161.0;51.9;26.2;61.0;100.0;23.3;22.3;35.0;169.0;B
22.0;M;167.8;61.74;16.1;78.0;134.0;40.0;16.5;49.0;231.0;B
25.0;F;166.7;58.5;31.3;70.0;122.0;28.2;17.2;39.0;162.0;B
39.0;M;179.1;86.1;24.6;76.0;128.0;42.5;21.1;50.0;224.0;B
41.0;M;172.0;71.02;21.3;89.0;131.0;47.2;13.3;44.0;225.0;B
29.0;M;186.1;82.7;11.2;73.0;121.0;62.7;23.2;57.0;256.0;C
27.0;M;180.9;82.3;23.2;95.0;152.0;49.6;15.4;46.0;225.0;C
62.0;M;180.0;73.1;25.5;72.0;144.0;37.5;19.5;27.0;187.0;C
47.0;M;176.1;80.2;22.8;73.0;123.0;43.0;2.3;20.0;196.0;D
21.0;M;176.2;73.3;13.9;76.0;147.0;58.8;23.2;57.0;239.0;A
41.0;M;172.0;68.3;15.1;64.0;135.0;46.0;25.3;59.0;223.0;A
22.0;F;172.0;60.5;20.7;76.0;117.0;31.0;30.2;37.0;198.0;A
22.0;M;185.2;71.7;8.3;89.0;147.0;45.0;11.7;58.0;234.0;B
64.0;F;153.0;53.2;27.7;69.0;129.0;15.7;20.8;13.0;136.0;B
22.0;F;160.6;48.2;18.0;65.0;127.0;21.5;25.7;33.0;162.0;B
30.0;M;186.1;93.6;28.7;73.0;128.0;46.1;6.9;30.0;186.0;D
33.0;F;159.5;48.7;19.1;61.0;100.0;28.0;10.0;41.0;191.0;C
21.0;M;176.5;78.4;22.4;77.0;157.0;39.6;17.6;42.0;221.0;C
47.0;M;176.4;95.9;18.9;95.0;146.0;53.4;-0.9;44.0;202.0;D
27.0;M;167.6;61.5;20.5;100.0;138.0;38.5;12.7;57.0;206.0;C
35.0;M;170.0;61.9;16.0;79.0;129.0;48.4;14.5;53.0;233.0;A
41.0;M;171.3;103.2;40.1;99.0;158.0;44.3;7.0;34.0;188.0;D
29.0;M;179.0;83.4;25.2;96.0;143.0;38.0;7.8;52.0;212.0;D
29.0;M;161.9;57.6;21.4;80.0;129.0;38.8;9.8;38.0;195.0;C
45.0;M;170.5;72.3;30.2;73.0;122.0;37.9;-5.1;22.0;177.0;D
27.0;F;172.7;72.8;28.9;86.0;147.0;34.7;22.1;59.0;165.0;A
25.0;M;172.4;79.6;14.8;75.0;119.0;52.7;17.6;52.0;249.0;A
46.0;F;168.5;57.0;28.0;89.0;125.0;26.6;27.2;32.0;170.0;A
21.0;M;185.3;72.0;16.0;67.0;120.0;41.3;8.0;52.0;260.0;C
25.0;F;156.0;50.0;18.2;80.0;138.0;30.1;30.5;35.0;190.0;A
28.0;M;175.5;73.3;17.8;75.0;134.0;40.7;10.2;26.0;195.0;D
25.0;M;174.0;73.96;21.8;70.0;140.0;43.2;9.4;51.0;221.0;C
26.0;F;159.1;55.3;27.9;60.0;106.0;31.3;27.2;34.0;162.0;A
24.0;M;170.0;75.6;20.0;70.0;105.0;42.2;15.6;56.0;233.0;C
30.0;M;178.5;66.7;14.9;86.0;133.0;46.3;0.4;51.0;240.0;D
22.0;F;166.0;52.1;30.1;60.0;120.0;22.5;11.0;37.0;150.0;C
22.0;F;164.3;53.1;19.9;61.0;121.0;28.9;23.7;60.0;177.0;A
35.0;M;167.2;70.2;26.5;74.0;141.0;38.8;-6.2;42.0;197.0;D
24.0;M;178.3;86.3;12.5;88.0;126.0;48.1;24.9;51.0;249.0;C
26.0;F;155.5;54.66;24.7;57.0;107.0;25.4;27.8;37.0;169.0;A
35.0;M;175.3;73.4;19.5;74.0;136.0;46.4;19.0;45.0;232.0;A
25.0;M;171.8;68.18;17.9;79.0;129.0;46.0;16.4;58.0;192.0;A
37.0;M;176.4;75.3;30.7;97.0;159.0;46.4;8.8;31.0;183.0;D
61.0;F;161.1;62.8;37.0;86.0;136.0;22.3;18.7;18.0;123.0;C
46.0;M;166.2;51.1;8.6;88.0;135.0;49.5;20.9;39.0;197.0;B
38.0;F;149.3;50.5;34.3;75.0;107.0;20.8;24.0;28.0;126.0;B
55.0;F;161.5;58.1;29.5;71.0;113.0;25.8;15.1;26.0;156.0;C
58.0;F;156.7;52.8;36.8;84.0;143.0;25.0;11.2;11.0;111.0;D
55.0;M;173.3;84.9;23.6;88.0;145.0;39.5;12.0;37.0;179.0;D
22.0;M;171.3;62.2;18.1;65.0;121.0;32.5;20.6;58.0;229.0;B
27.0;M;170.8;66.5;25.8;82.0;143.0;42.3;8.5;45.0;208.0;C
35.0;F;163.2;56.0;20.6;64.0;119.0;25.6;14.3;33.0;143.0;C
59.0;M;169.1;57.2;10.0;62.0;120.0;35.3;7.5;40.0;197.0;C
22.0;F;172.5;60.7;22.6;49.0;102.0;32.0;25.6;57.0;214.0;A
51.0;M;175.0;68.0;19.0;87.0;129.0;42.6;13.0;37.0;215.0;B
48.0;F;157.1;52.7;16.7;73.0;111.0;33.9;21.5;49.0;176.0;B
62.0;M;157.3;58.3;28.3;68.0;150.0;35.8;6.8;23.0;153.0;C
45.0;M;173.7;74.2;19.2;87.0;149.0;42.9;19.1;36.0;208.0;B
30.0;F;162.5;113.3;53.5;82.0;135.0;24.4;3.0;12.0;100.0;D
51.0;F;161.9;61.7;31.5;79.0;123.0;25.1;21.1;12.0;139.0;D
45.0;M;172.5;85.0;31.1;84.0;135.0;41.6;8.5;41.0;195.0;D
28.0;M;178.8;73.5;12.2;67.0;113.0;42.4;14.0;49.0;253.0;D
23.0;M;167.3;53.5;16.4;75.0;122.0;34.5;9.2;40.0;182.0;D
26.0;M;171.5;80.1;28.0;98.0;157.0;33.8;11.6;31.0;183.0;D
37.0;F;166.2;59.6;16.1;71.0;129.0;33.0;25.0;36.0;180.0;A
46.0;M;172.9;73.4;19.1;83.0;130.0;30.5;-1.1;18.0;211.0;D
61.0;M;169.1;79.0;35.5;82.0;142.0;34.7;-12.8;37.0;161.0;D
21.0;M;169.5;75.2;24.0;68.0;122.0;49.0;18.7;58.0;230.0;A
50.0;F;158.9;58.7;27.9;84.0;127.0;18.9;12.8;8.0;105.0;D
26.0;M;179.0;79.4;16.8;67.0;125.0;45.6;16.6;56.0;199.0;B
21.0;M;160.9;63.5;20.9;73.0;135.0;36.4;-8.9;35.0;183.0;D
27.0;F;162.0;63.1;20.3;67.0;127.0;29.3;26.9;50.0;185.0;A
40.0;M;178.9;77.3;26.0;99.0;159.0;39.8;21.9;43.0;221.0;C
21.0;M;173.6;74.1;15.6;63.0;159.0;43.9;22.7;52.0;214.0;B
32.0;F;162.4;53.0;23.1;82.0;135.0;28.1;9.4;35.0;171.0;C
54.0;F;150.7;54.0;33.0;80.0;131.0;24.6;13.1;27.0;123.0;C
27.0;M;174.3;86.6;20.4;84.0;138.0;54.3;10.6;46.0;231.0;B
47.0;M;172.2;72.7;27.1;82.0;138.0;42.1;14.7;36.0;213.0;C
23.0;M;178.4;68.0;11.2;70.0;129.0;45.8;8.4;48.0;225.0;C
25.0;F;158.1;49.6;26.2;83.0;129.0;25.4;21.5;29.0;164.0;B
44.0;M;173.8;72.0;18.6;93.0;152.0;43.3;18.0;48.0;223.0;B
48.0;M;170.0;70.3;13.9;90.0;111.0;46.6;24.6;56.0;248.0;A
21.0;F;172.7;61.0;24.6;70.0;108.0;27.2;20.8;56.0;178.0;A
26.0;M;183.6;81.0;16.1;76.0;145.0;38.8;13.8;61.0;256.0;B
24.0;F;168.1;60.7;24.9;82.0;130.0;26.1;15.9;33.0;188.0;B
43.0;F;159.6;63.8;38.1;69.0;110.0;24.1;24.1;12.0;130.0;D
59.0;F;158.8;61.3;32.7;70.0;138.0;24.1;19.2;13.0;120.0;C
38.0;F;169.8;58.8;26.0;82.0;123.0;25.4;19.0;26.0;128.0;C
25.0;M;172.7;74.0;26.9;87.0;142.0;34.2;14.1;45.0;212.0;C
40.0;F;156.2;64.5;33.6;82.0;114.0;25.6;0.1;21.0;171.0;D
29.0;F;164.6;53.6;21.3;60.0;114.0;29.5;23.3;41.0;162.0;A
24.0;M;183.1;83.6;11.6;78.0;143.0;53.9;15.2;50.0;262.0;B
26.0;F;160.7;56.6;19.3;75.0;120.0;24.2;23.8;59.0;173.0;A
23.0;F;164.0;72.9;40.4;80.0;117.0;24.6;21.3;32.0;146.0;B
30.0;M;174.0;78.8;20.0;80.0;120.0;54.4;17.2;45.0;222.0;B
45.0;M;172.4;91.0;35.9;97.0;149.0;32.9;2.1;19.0;154.0;D
24.0;M;175.0;65.0;18.4;73.0;122.0;46.7;12.5;45.0;226.0;C
22.0;F;160.3;58.84;33.7;74.0;112.0;27.1;4.7;44.0;152.0;D
41.0;M;175.8;71.3;14.5;80.0;137.0;42.5;23.4;48.0;234.0;A
21.0;M;166.4;93.3;35.9;93.3;108.0;46.8;20.3;36.0;218.0;D
25.0;F;155.7;59.0;29.7;81.0;120.0;26.2;2.9;30.0;150.0;D
42.0;M;179.8;80.0;19.1;86.0;137.0;47.8;22.2;51.0;239.0;C
35.0;M;171.0;71.6;24.6;81.0;129.0;41.0;4.8;46.0;213.0;C
23.0;M;174.7;72.0;20.1;73.0;133.0;38.6;8.4;54.0;206.0;C
28.0;M;168.7;67.5;17.6;70.0;156.0;38.4;6.4;46.0;200.0;C
41.0;M;165.7;61.0;22.1;96.0;120.0;44.8;-2.7;28.0;158.0;D
33.0;M;180.3;83.3;20.4;78.0;136.0;51.8;16.3;52.0;239.0;B
42.0;F;167.2;67.7;31.4;79.0;130.0;31.1;13.0;26.0;187.0;C
25.0;M;171.4;71.4;24.4;64.0;118.0;40.1;16.5;59.0;205.0;A
27.0;F;163.4;62.9;30.3;79.0;120.0;31.6;24.0;24.0;166.0;C
57.0;F;156.7;61.1;31.1;84.0;136.0;23.7;15.1;24.0;105.0;C
35.0;M;177.8;77.0;19.0;76.0;126.0;43.0;10.1;45.0;246.0;B
28.0;M;179.1;78.6;25.1;93.0;159.0;42.3;12.6;50.0;223.0;C
45.0;F;162.0;51.4;27.9;79.0;128.0;24.3;27.0;35.0;135.0;A
30.0;M;172.0;73.0;24.1;68.0;114.0;41.6;17.5;50.0;200.0;B
24.0;M;167.2;58.1;16.7;86.0;143.0;26.8;5.9;41.0;151.0;D
47.0;M;166.3;67.4;24.1;83.0;131.0;44.6;6.0;38.0;181.0;C
30.0;M;175.9;66.2;14.9;74.0;121.0;47.3;21.4;52.0;225.0;A
50.0;F;163.2;54.5;23.5;72.0;113.0;22.3;23.5;5.0;100.0;D
23.0;M;169.1;66.1;14.4;61.0;108.0;33.8;8.5;43.0;225.0;C
25.0;M;162.2;65.3;18.3;96.0;139.0;44.3;21.5;57.0;221.0;B
49.0;M;173.3;70.0;14.2;75.0;134.0;51.2;12.3;38.0;199.0;B
51.0;F;156.8;60.7;30.1;91.0;152.0;28.8;20.2;13.0;137.0;C
38.0;M;175.6;75.1;10.8;99.0;149.0;46.1;17.5;59.0;215.0;A
46.0;F;160.8;55.9;28.2;79.0;130.0;21.2;18.2;26.0;159.0;B
45.0;M;167.2;72.48;25.6;86.0;138.0;40.1;24.2;43.0;219.0;A
59.0;M;176.9;80.8;24.3;73.0;129.0;44.1;13.2;38.0;194.0;B
27.0;M;171.6;78.88;20.1;69.0;129.0;40.1;23.9;69.0;248.0;C
21.0;M;181.3;96.2;32.0;99.0;153.0;39.4;5.2;25.0;189.0;D
29.0;M;168.4;71.9;19.9;72.0;124.0;46.4;20.4;47.0;223.0;B
59.0;F;158.6;59.9;32.9;70.0;117.0;27.5;22.6;24.0;135.0;A
58.0;F;168.4;59.0;23.4;65.0;119.0;26.3;23.9;28.0;130.0;A
